id,x,y,z,mass,vx,vy,vz,eps
8142,6.24535,-1.00037,0.59781,0.00119065,0.05808,1.35701,-0.306951,0.133472
8143,3.94925,3.69378,1.26004,0.00119065,-1.02952,1.14681,-0.213595,0.133472
8144,4.25202,-4.27714,0.636552,0.00119065,1.05987,1.00439,0.109718,0.133472
8145,-3.39488,-0.136917,-1.09572,0.00119065,-0.123513,-2.03187,-0.525838,0.133472
8146,2.00603,-4.51992,-1.73038,0.00119065,1.33315,0.495998,0.733881,0.133472
8147,-2.95545,-2.86673,-0.808898,0.00119065,1.18212,-1.49837,0.346723,0.133472
8148,7.27085,-0.921446,-1.02769,0.00119065,0.0246447,1.09169,-0.136607,0.133472
8149,-3.61961,4.27926,-0.802464,0.00119065,-0.802944,-1.17672,-0.630848,0.133472
8150,-1.44524,5.47255,-1.45876,0.00119065,-1.29872,-0.686558,0.0482332,0.133472
8151,4.41422,3.64537,-1.33445,0.00119065,-1.06776,0.981918,0.242122,0.133472
8152,-5.94309,1.9325,-1.11124,0.00119065,-0.261802,-1.33297,-0.167514,0.133472
8153,-5.36441,-1.36953,1.4638,0.00119065,0.373069,-1.41808,0.313317,0.133472
8154,2.69956,-1.28278,-1.94929,0.00119065,-0.0216327,1.83143,-0.888951,0.133472
8155,3.50335,-5.62481,1.45895,0.00119065,0.842708,0.75718,-0.485755,0.133472
8156,-2.66879,4.05935,-1.80098,0.00119065,-0.992809,-1.21381,0.373673,0.133472
8157,1.20825,5.01622,-0.261581,0.00119065,-1.68312,0.169644,-0.210905,0.133472
8158,-6.01448,-1.20224,-0.675278,0.00119065,-0.155943,-1.36449,-0.431425,0.133472
8159,-3.63845,5.52359,0.926244,0.00119065,-1.19974,-0.475307,0.152733,0.133472
8160,1.76116,-7.18934,0.765572,0.00119065,1.03981,0.123787,-0.369356,0.133472
8161,0.615521,-4.97176,1.47925,0.00119065,1.44802,0.741404,-0.0668865,0.133472
8162,-1.64153,-4.50617,-0.714785,0.00119065,1.45018,-0.521416,-0.876865,0.133472
8163,-0.516398,6.69309,1.07782,0.00119065,-1.1917,-0.327525,0.248942,0.133472
8164,6.22772,1.8954,1.00782,0.00119065,-0.118404,1.17479,-0.58918,0.133472
8165,1.0959,-6.55006,-0.0178551,0.00119065,1.14811,0.611467,0.326001,0.133472
8166,5.74665,-2.62818,-0.628984,0.00119065,0.854483,1.09916,0.153099,0.133472
8167,4.96248,-0.411749,0.297059,0.00119065,0.164443,1.49257,-0.90503,0.133472
8168,-5.1211,2.63503,-0.533664,0.00119065,-0.483718,-1.45308,0.208189,0.133472
8169,3.83457,5.27904,0.408291,0.00119065,-0.902617,1.01678,-0.0888176,0.133472
8170,-2.91051,-4.37844,0.928923,0.00119065,1.18187,-1.13108,-0.0924628,0.133472
8171,3.82417,-3.59042,1.25872,0.00119065,1.20436,0.874008,-0.597971,0.133472
8172,-2.43062,5.30846,0.206756,0.00119065,-1.52862,0.06313,-0.181624,0.133472
8173,2.37594,6.93912,0.518872,0.00119065,-1.01625,0.456452,-0.288688,0.133472
8174,4.64906,-1.12022,3.42065,0.00119065,0.404834,1.2398,-0.0103817,0.133472
8175,-0.934466,5.23665,-0.0484509,0.00119065,-1.39381,0.382924,-0.844375,0.133472
8176,5.39701,-4.0346,2.14198,0.00119065,0.513468,0.947288,-0.264568,0.133472
8177,3.14968,-5.39497,-2.14035,0.00119065,1.0736,0.484063,0.362264,0.133472
8178,-0.478106,-6.16269,0.151589,0.00119065,1.43374,-0.126618,0.235992,0.133472
8179,-3.74629,4.39211,1.98678,0.00119065,-0.718394,-1.07024,-0.469453,0.133472
8180,4.38611,-3.10642,1.05952,0.00119065,1.06166,1.18568,-0.145835,0.133472
8181,-2.62697,5.34093,-1.90689,0.00119065,-1.08547,-0.74032,-0.275804,0.133472
8182,-0.897062,4.127,0.652929,0.00119065,-1.82051,-0.652629,-0.0103297,0.133472
8183,-5.92263,-1.63419,2.65132,0.00119065,0.327421,-1.08231,-0.283457,0.133472
8184,-1.63338,-5.72204,0.561774,0.00119065,1.27276,-0.792785,-0.0539551,0.133472
8185,1.864,5.04385,-0.546909,0.00119065,-1.53793,0.301734,-0.49693,0.133472
8186,-3.4913,3.44808,-0.984556,0.00119065,-0.560005,-1.48834,-0.665982,0.133472
8187,-5.87128,-4.10743,0.94328,0.00119065,0.230349,-1.08235,-0.371694,0.133472
8188,-3.25107,-1.43637,-0.203335,0.00119065,0.248879,-2.00237,0.755606,0.133472
8189,5.53465,2.89632,0.230154,0.00119065,-0.493033,1.33346,-0.250617,0.133472
8190,6.46844,-0.0469892,-0.566164,0.00119065,-0.124892,1.3343,-0.3035,0.133472
8191,4.88198,-1.84477,1.03769,0.00119065,0.671962,1.49361,-0.111794,0.133472
8192,0.334221,-5.39142,-0.909853,0.00119065,1.55984,-0.109122,0.382948,0.133472
8193,-4.43297,-4.45745,0.034159,0.00119065,1.10001,-0.919571,0.0992219,0.133472
8194,-0.741071,4.16401,0.461085,0.00119065,-1.81802,-0.341625,0.612697,0.133472
8195,-1.62805,7.20071,0.375042,0.00119065,-1.13628,0.135833,0.136153,0.133472
8196,5.58337,-2.35164,-0.177024,0.00119065,0.764134,1.26961,0.176883,0.133472
8197,0.395857,5.87807,1.02056,0.00119065,-1.438,0.15474,-0.310562,0.133472
8198,2.1883,5.33721,-0.539213,0.00119065,-1.38084,0.512797,-0.481024,0.133472
8199,4.58962,1.88237,-2.05776,0.00119065,-0.937192,1.22396,0.193977,0.133472
8200,-3.38801,2.80966,-0.797995,0.00119065,-1.07265,-0.943196,1.2152,0.133472
8201,-1.65087,2.85084,-0.903077,0.00119065,-0.867804,-1.45963,1.35436,0.133472
8202,-5.99515,-0.808062,-0.302502,0.00119065,-0.233184,-1.40809,0.437346,0.133472
8203,3.27349,3.27573,1.10279,0.00119065,-1.36259,1.13585,0.177126,0.133472
8204,5.07322,2.69698,-0.559577,0.00119065,-0.454222,1.42711,-0.420012,0.133472
8205,5.71255,1.22031,-2.26784,0.00119065,-0.140873,1.23917,-0.412669,0.133472
8206,5.03149,-1.56529,-0.434977,0.00119065,0.105154,1.49237,-0.767753,0.133472
8207,-5.57337,-1.84143,-1.44641,0.00119065,0.296444,-1.40457,0.0447999,0.133472
8208,-3.12792,-5.36539,0.31779,0.00119065,1.19714,-0.766393,0.304399,0.133472
8209,-6.82239,1.7088,0.675,0.00119065,-0.0547627,-1.21987,0.141689,0.133472
8210,-0.181843,-7.52302,-0.87145,0.00119065,1.04085,-0.151478,0.267324,0.133472
8211,1.3728,-7.07854,0.258881,0.00119065,1.10279,0.453607,0.178158,0.133472
8212,-0.408747,5.35817,0.627371,0.00119065,-1.61193,-0.32518,0.0220088,0.133472
8213,-4.11477,-2.64158,-1.80321,0.00119065,1.04326,-1.0045,0.720366,0.133472
8214,2.91163,5.38563,-2.32874,0.00119065,-1.19534,0.278373,-0.166879,0.133472
8215,6.06206,0.132965,-0.138027,0.00119065,0.526244,1.24818,0.635202,0.133472
8216,-0.218206,-6.5744,0.0867077,0.00119065,1.36345,0.0364977,-0.125591,0.133472
8217,-5.54232,-1.96102,-0.250614,0.00119065,0.332064,-1.50168,0.0619034,0.133472
8218,0.401366,-6.66067,-0.433482,0.00119065,1.27374,0.403204,-0.0281626,0.133472
8219,1.25303,5.65564,2.35325,0.00119065,-1.25835,0.340347,0.161432,0.133472
8220,1.54526,-4.90257,-1.10292,0.00119065,1.54075,0.00876275,0.614773,0.133472
8221,4.83281,2.70178,0.683448,0.00119065,-1.09928,1.12092,-0.319635,0.133472
8222,6.84039,-0.0959335,-0.523225,0.00119065,-0.439118,1.13415,-0.433887,0.133472
8223,2.07542,-4.15391,1.09854,0.00119065,1.51898,0.740627,0.572595,0.133472
8224,1.34171,-5.18464,0.754782,0.00119065,1.56325,0.0280213,0.505274,0.133472
8225,1.13801,-4.32264,-3.12693,0.00119065,1.39188,0.232111,-0.334651,0.133472
8226,7.05364,0.619628,0.675864,0.00119065,-0.22338,1.08192,0.526538,0.133472
8227,-5.50222,-2.66977,0.154235,0.00119065,0.582519,-1.33261,0.312362,0.133472
8228,4.28243,0.0924253,-2.50062,0.00119065,0.325931,1.33035,0.881505,0.133472
8229,-5.49752,5.4826,1.33487,0.00119065,-0.750753,-0.58182,-0.234097,0.133472
8230,0.235409,-4.29937,-0.930439,0.00119065,1.5817,-0.286914,-1.00119,0.133472
8231,3.2864,3.37049,0.737132,0.00119065,-1.30993,1.23594,-0.1761,0.133472
8232,3.08196,3.39925,1.48373,0.00119065,-1.44107,0.775981,0.611979,0.133472
8233,-4.03978,4.72893,-1.09112,0.00119065,-1.05952,-0.913005,-0.107854,0.133472
8234,6.95323,-3.23154,-0.759137,0.00119065,0.382529,0.995388,0.0463102,0.133472
8235,0.684254,-6.01183,-0.905198,0.00119065,1.32039,-0.0427467,-0.629302,0.133472
8236,4.63472,4.4062,-0.25731,0.00119065,-1.21333,0.733041,0.0692117,0.133472
8237,5.12773,-1.6144,-0.879066,0.00119065,0.577275,1.45918,-0.445241,0.133472
8238,4.32994,-3.1798,-0.698315,0.00119065,1.04434,1.14905,0.55207,0.133472
8239,2.42783,-5.64212,0.718095,0.00119065,1.4051,0.388524,0.0296092,0.133472
8240,-1.30282,-3.67445,0.307705,0.00119065,2.00174,-0.482642,0.0357074,0.133472
8241,2.01905,5.459,1.94531,0.00119065,-1.14572,0.113862,-0.770957,0.133472
8242,-3.59091,4.00948,-1.83146,0.00119065,-0.758491,-1.11781,-0.667659,0.133472
8243,-3.45671,-3.43621,-1.63034,0.00119065,0.766434,-1.45865,0.189306,0.133472
8244,-0.563393,5.54787,1.3832,0.00119065,-1.49472,0.152982,0.269722,0.133472
8245,-5.85289,-1.80511,0.951735,0.00119065,0.759679,-1.21819,0.150786,0.133472
8246,1.97487,-4.4381,-1.78499,0.00119065,0.925635,1.14439,0.719022,0.133472
8247,-2.06499,5.25069,-0.997828,0.00119065,-0.995925,-1.06249,0.550277,0.133472
8248,0.640956,-6.48367,-0.411842,0.00119065,1.31591,0.0393489,0.439505,0.133472
8249,0.181394,-6.78748,0.667157,0.00119065,1.29445,0.0969484,-0.141294,0.133472
8250,3.82312,-1.07455,-0.620611,0.00119065,0.593806,1.9256,-0.139219,0.133472
8251,1.76173,4.48094,0.572754,0.00119065,-1.38403,0.945828,0.655256,0.133472
8252,4.27638,-1.57358,2.0113,0.00119065,0.87652,0.476579,1.33977,0.133472
8253,-2.9502,-5.93294,-0.650005,0.00119065,1.20927,-0.515988,0.304114,0.133472
8254,2.21349,5.65211,0.941636,0.00119065,-1.33491,0.467355,-0.366826,0.133472
8255,-6.57639,0.684663,0.132862,0.00119065,-0.390503,-1.31708,-0.0552455,0.133472
8256,-5.33792,2.64134,0.387827,0.00119065,-0.410819,-1.37781,-0.517992,0.133472
8257,3.86139,6.33961,-0.246949,0.00119065,-0.717466,0.918642,0.091594,0.133472
8258,-5.0078,-3.5453,0.300835,0.00119065,0.90453,-1.02858,-0.581,0.133472
8259,-0.228495,4.79026,-0.205684,0.00119065,-1.806,0.137215,0.216162,0.133472
8260,2.52514,-3.35946,-0.353402,0.00119065,1.61298,0.577503,-0.984585,0.133472
8261,2.72248,-4.0129,1.35418,0.00119065,1.37513,1.01523,-0.00142454,0.133472
8262,-4.97697,0.105611,-1.8581,0.00119065,0.107373,-1.58393,-0.212321,0.133472
8263,5.08077,2.57792,1.02064,0.00119065,-0.673572,1.36163,0.282119,0.133472
8264,-5.33854,0.762088,-1.22236,0.00119065,-0.719972,-1.42092,-0.101667,0.133472
8265,-6.44266,4.70117,-0.0045701,0.00119065,-0.797258,-0.648577,0.0235213,0.133472
8266,-5.53139,-3.36535,1.23479,0.00119065,1.15693,-0.637101,0.194208,0.133472
8267,4.44229,0.573163,1.19721,0.00119065,0.0245928,1.81664,0.162718,0.133472
8268,-0.566551,5.41202,0.674338,0.00119065,-1.59173,-0.18504,-0.348019,0.133472
8269,2.27062,-3.50059,0.323532,0.00119065,1.34513,1.21211,0.819629,0.133472
8270,6.28721,2.62469,0.766784,0.00119065,-0.611656,1.10038,-0.320496,0.133472
8271,-5.54295,3.88998,0.138175,0.00119065,-1.08553,-0.756433,0.211585,0.133472
8272,-1.80261,6.57738,-1.20984,0.00119065,-1.00866,-0.565945,0.487333,0.133472
8273,0.761678,5.99588,0.596301,0.00119065,-1.25948,0.580871,0.569559,0.133472
8274,-4.84261,4.64879,-0.754072,0.00119065,-0.827558,-1.03502,0.0286484,0.133472
8275,0.141889,4.85566,-1.68597,0.00119065,-1.54736,0.202447,0.568879,0.133472
8276,-2.04515,-3.97957,0.000358508,0.00119065,1.13847,-1.53665,0.0933234,0.133472
8277,-6.20547,-1.28874,1.26403,0.00119065,0.231398,-1.20035,0.614084,0.133472
8278,5.51605,-0.833538,1.41959,0.00119065,-0.388149,1.46718,0.195323,0.133472
8279,-7.5791,-1.07931,0.512381,0.00119065,0.272221,-1.06249,-0.132734,0.133472
8280,-5.73889,-2.71981,-0.706834,0.00119065,0.493699,-1.15586,0.659223,0.133472
8281,4.29264,-1.79912,2.79599,0.00119065,0.805887,1.24705,0.212695,0.133472
8282,-2.43808,6.3794,1.64818,0.00119065,-1.12575,-0.409676,-0.0589416,0.133472
8283,-0.317423,5.24437,0.139775,0.00119065,-1.68228,0.225952,0.243081,0.133472
8284,-0.41996,1.77537,2.71168,0.00119065,-1.89335,-0.66775,-0.558468,0.133472
8285,3.86693,5.48099,-0.708435,0.00119065,-0.970271,0.911323,-0.0802665,0.133472
8286,3.36717,4.25495,0.213801,0.00119065,-1.47486,0.772561,0.138724,0.133472
8287,3.10598,-3.34226,0.137367,0.00119065,1.1943,1.42574,-0.345963,0.133472
8288,5.33431,-3.85096,-0.574631,0.00119065,0.604034,1.23189,0.0750126,0.133472
8289,3.83917,-3.09197,1.16222,0.00119065,1.52686,0.78904,-0.090583,0.133472
8290,6.66094,3.10147,0.941607,0.00119065,-0.732974,0.801914,0.392973,0.133472
8291,0.260543,-6.97536,0.767964,0.00119065,1.23782,0.00645437,-0.251743,0.133472
8292,-2.92394,4.28621,-0.061974,0.00119065,-1.33526,-1.10398,0.0569188,0.133472
8293,5.84801,-3.02092,0.552387,0.00119065,1.02819,0.915296,0.00799177,0.133472
8294,2.70632,6.49524,0.106968,0.00119065,-1.26083,0.189073,-0.124018,0.133472
8295,-5.32874,0.39422,-0.559836,0.00119065,0.479302,-1.50359,-0.569297,0.133472
8296,0.227011,4.57096,-0.375044,0.00119065,-1.64787,0.896539,-0.15916,0.133472
8297,6.20595,-0.503354,0.0100989,0.00119065,0.622782,1.33745,-0.132561,0.133472
8298,-4.86836,4.35611,2.00308,0.00119065,-0.424028,-1.0952,0.348906,0.133472
8299,4.92091,-3.9446,-1.37364,0.00119065,0.733855,1.14773,0.131598,0.133472
8300,4.05253,4.62532,0.0919163,0.00119065,-1.38582,0.56866,0.0860624,0.133472
8301,3.57496,4.72325,-2.82676,0.00119065,-0.992988,0.714414,0.00952785,0.133472
8302,-6.54404,0.269907,0.843492,0.00119065,-0.0752271,-1.35148,-0.190147,0.133472
8303,-2.66621,4.75467,-0.599135,0.00119065,-1.45036,-0.721359,-0.320566,0.133472
8304,-1.18582,5.98239,0.0740601,0.00119065,-1.42915,-0.476504,0.14664,0.133472
8305,1.20598,-5.51029,-1.18788,0.00119065,1.37265,-0.0155011,0.722587,0.133472
8306,-1.41745,5.62427,0.51343,0.00119065,-1.55363,-0.0867056,0.225205,0.133472
8307,-6.56055,0.647289,-1.39269,0.00119065,0.0319563,-1.17385,-0.557514,0.133472
8308,-4.7517,3.68052,0.165677,0.00119065,-0.997356,-1.08928,-0.418582,0.133472
8309,5.41903,-1.17858,-0.611637,0.00119065,0.403423,1.43214,0.662765,0.133472
8310,-5.67854,-0.847138,1.44423,0.00119065,0.36904,-1.44772,-0.0904748,0.133472
8311,3.97792,2.7232,-1.34035,0.00119065,-0.690116,1.4981,-0.521962,0.133472
8312,-3.19564,0.221558,-0.0862397,0.00119065,0.113988,-2.28584,-0.0385656,0.133472
8313,4.66085,-4.60404,0.915686,0.00119065,1.03581,0.86835,0.179479,0.133472
8314,-5.18529,3.48666,1.37174,0.00119065,-0.687402,-1.19399,-0.165305,0.133472
8315,2.16393,5.50599,-0.97625,0.00119065,-1.4782,0.260857,0.174738,0.133472
8316,4.23464,-3.46384,1.21629,0.00119065,1.10023,1.06581,-0.432425,0.133472
8317,4.92803,4.83192,-0.306517,0.00119065,-0.974268,0.879208,-0.128157,0.133472
8318,-2.54451,-4.20368,-0.679667,0.00119065,1.43282,-1.01934,0.291118,0.133472
8319,-0.649217,-6.89567,-0.851185,0.00119065,1.0957,-0.618292,-0.236321,0.133472
8320,-2.31747,-4.50433,0.770594,0.00119065,1.69385,-0.370995,0.10423,0.133472
8321,-0.827819,4.68718,-0.0732756,0.00119065,-1.80609,-0.209537,-0.337955,0.133472
8322,3.31757,4.99406,-0.972918,0.00119065,-1.13535,0.929821,-0.278396,0.133472
8323,3.31252,-0.871368,1.98803,0.00119065,0.439648,1.90555,0.0338637,0.133472
8324,-2.90711,-3.78015,1.08697,0.00119065,1.41227,-1.05603,0.228866,0.133472
8325,-3.91385,4.74052,0.557491,0.00119065,-1.07048,-0.984013,-0.327128,0.133472
8326,1.80153,7.75457,0.826328,0.00119065,-1.00148,0.0919823,0.157217,0.133472
8327,-3.08896,-4.4641,-1.54049,0.00119065,0.686845,-1.29483,0.537019,0.133472
8328,3.67426,4.8338,-1.57679,0.00119065,-1.09291,0.752257,-0.464333,0.133472
8329,5.46234,1.55357,-0.748991,0.00119065,-0.0706529,1.46995,-0.606429,0.133472
8330,-3.43938,0.751612,-1.96253,0.00119065,-0.985012,-1.62957,0.373626,0.133472
8331,-3.82515,2.2204,-0.978758,0.00119065,-0.48834,-1.52264,-0.988809,0.133472
8332,4.91305,-2.46475,1.8035,0.00119065,0.730457,1.24266,-0.448369,0.133472
8333,-4.93453,-4.74452,0.328229,0.00119065,0.942588,-0.94566,-0.0802347,0.133472
8334,-4.57581,4.91799,-0.727337,0.00119065,-0.668812,-1.15453,-0.184906,0.133472
8335,-2.29805,4.66452,2.10212,0.00119065,-1.3497,-0.712054,0.108272,0.133472
8336,-1.84987,-5.77362,-0.221483,0.00119065,1.38802,-0.632672,-0.119367,0.133472
8337,-5.15549,2.558,0.575048,0.00119065,-0.458883,-1.36786,0.665747,0.133472
8338,5.6842,4.34091,-0.98368,0.00119065,-0.266266,0.989304,0.661637,0.133472
8339,-4.61887,-5.83192,-0.258632,0.00119065,0.803228,-0.871834,-0.140593,0.133472
8340,-2.45448,1.77482,2.06864,0.00119065,-1.15615,-1.54189,-0.654492,0.133472
8341,0.0644414,-2.486,2.11299,0.00119065,1.97593,0.252291,0.81028,0.133472
8342,0.253064,-4.28672,0.102476,0.00119065,1.91541,0.440519,-0.210945,0.133472
8343,-3.26056,5.72105,0.706665,0.00119065,-1.25236,-0.552194,-0.1912,0.133472
8344,-4.89272,2.07044,-2.38623,0.00119065,-0.43875,-1.31717,-0.437891,0.133472
8345,5.41431,0.400111,1.19716,0.00119065,-0.13608,1.59163,-0.212186,0.133472
8346,-0.169549,-5.54323,-0.879319,0.00119065,1.61669,0.000723628,0.0420677,0.133472
8347,6.53442,-0.410248,-0.484259,0.00119065,0.0349712,1.37934,-0.268612,0.133472
8348,4.38563,3.17255,0.508574,0.00119065,-1.26562,1.09734,-0.098686,0.133472
8349,-6.62692,2.7822,-1.73756,0.00119065,-0.691864,-0.876112,0.120242,0.133472
8350,-7.55644,2.41792,-0.561776,0.00119065,-0.183066,-0.902609,0.515842,0.133472
8351,-0.978536,5.44169,-0.897474,0.00119065,-1.30229,-0.897576,0.353713,0.133472
8352,4.85451,2.01356,1.253,0.00119065,-0.855773,1.27181,-0.603787,0.133472
8353,5.33437,0.65045,-0.267018,0.00119065,-0.428203,1.43032,0.810698,0.133472
8354,4.56831,-0.343954,0.864327,0.00119065,-0.0421817,1.49114,1.10603,0.133472
8355,4.27809,-2.51952,-1.15408,0.00119065,0.853812,1.50371,0.0688853,0.133472
8356,4.27129,-5.74587,-0.313772,0.00119065,1.16772,0.465124,0.160061,0.133472
8357,-4.46834,4.76039,0.447749,0.00119065,-1.00247,-0.986712,-0.158591,0.133472
8358,-5.4254,-1.42783,0.778071,0.00119065,0.351725,-1.57518,-0.0119906,0.133472
8359,3.43643,1.62829,3.20564,0.00119065,-0.0879809,1.59065,0.156543,0.133472
8360,4.25345,2.3143,-1.78212,0.00119065,-0.752145,1.47269,0.239313,0.133472
8361,5.95021,2.00705,-0.243645,0.00119065,-0.20541,1.39578,0.46036,0.133472
8362,-0.593815,4.12403,-0.0632142,0.00119065,-1.65397,-0.941243,0.665477,0.133472
8363,-3.07793,4.54612,-1.95209,0.00119065,-0.896949,-1.05574,0.564463,0.133472
8364,-3.38867,5.95916,-0.924875,0.00119065,-1.25451,-0.314932,0.179344,0.133472
8365,-2.25836,-2.92685,-1.65577,0.00119065,1.70596,-0.538575,0.819708,0.133472
8366,4.79627,2.86778,0.0963334,0.00119065,-0.662442,1.45846,-0.412337,0.133472
8367,-0.120153,-5.87208,2.4786,0.00119065,1.31461,-0.088552,-0.0996827,0.133472
8368,-4.17341,3.18374,-0.634738,0.00119065,-1.03387,-1.36404,-0.110844,0.133472
8369,1.36374,2.85361,-1.16019,0.00119065,-1.55197,1.08198,-1.12796,0.133472
8370,3.47139,-4.93287,0.676857,0.00119065,1.36214,0.684963,0.0294979,0.133472
8371,-6.78875,-1.4655,0.6268,0.00119065,0.254577,-1.1796,-0.510347,0.133472
8372,2.45943,-6.78408,0.718059,0.00119065,1.0648,-0.254959,0.577869,0.133472
8373,3.86563,6.15095,1.37175,0.00119065,-1.00108,0.501428,0.310011,0.133472
8374,2.93558,5.22498,-0.48449,0.00119065,-1.3086,0.694134,-0.444604,0.133472
8375,-3.83225,4.76907,1.17407,0.00119065,-1.06352,-0.937086,-0.349764,0.133472
8376,-2.46038,5.26387,1.7391,0.00119065,-1.09648,-0.952746,0.136862,0.133472
8377,2.62493,-6.97177,-1.17635,0.00119065,1.10587,-0.0392541,-0.268432,0.133472
8378,-0.686221,5.38653,-0.639351,0.00119065,-1.60308,-0.439865,-0.18888,0.133472
8379,-5.83263,-0.0857382,-1.64537,0.00119065,0.0725638,-1.458,0.154141,0.133472
8380,-2.96135,-2.48703,-1.35958,0.00119065,1.1719,-1.59468,0.0756996,0.133472
8381,7.8681,1.38914,-0.00206878,0.00119065,-0.144945,1.05995,0.0484067,0.133472
8382,3.88875,-4.44491,1.58707,0.00119065,1.06157,0.999402,-0.0779997,0.133472
8383,3.08585,5.7427,-2.14813,0.00119065,-1.00817,0.659919,-0.267816,0.133472
8384,5.3862,1.67548,1.10553,0.00119065,0.0606475,1.57949,-0.0608682,0.133472
8385,5.22868,-3.43793,-0.577339,0.00119065,1.01183,1.07316,0.132992,0.133472
8386,5.01424,-1.39703,-4.32985,0.00119065,-0.129121,1.06376,-0.00252926,0.133472
8387,-4.5165,1.43328,1.39918,0.00119065,-1.46484,-0.960115,0.173374,0.133472
8388,-0.332735,-5.82284,0.904105,0.00119065,1.53181,0.197051,0.206736,0.133472
8389,4.44684,-3.33061,-3.13657,0.00119065,0.888268,0.783332,-0.464454,0.133472
8390,-2.72067,-2.99954,0.404735,0.00119065,1.64673,-1.20547,-0.0834754,0.133472
8391,6.00656,-0.533222,-1.04477,0.00119065,-0.0888235,1.38031,-0.57673,0.133472
8392,-5.32887,1.39776,0.259556,0.00119065,-0.188905,-1.65924,0.146819,0.133472
8393,-2.99339,-2.88127,0.914789,0.00119065,1.15984,-1.20217,-1.04484,0.133472
8394,4.40657,2.65381,-0.480045,0.00119065,-0.997527,1.44569,-0.00568734,0.133472
8395,5.29991,6.00659,-0.128597,0.00119065,-0.814166,0.651535,0.237007,0.133472
8396,2.80912,5.00739,0.29569,0.00119065,-1.58648,0.273563,0.178819,0.133472
8397,3.50905,-4.70364,1.86451,0.00119065,0.804989,1.12989,0.355998,0.133472
8398,1.65691,-5.61832,-0.539538,0.00119065,1.48831,0.360451,0.393926,0.133472
8399,5.62824,2.88452,0.0529608,0.00119065,-0.424101,1.40938,-0.203549,0.133472
8400,2.29814,5.91972,0.74629,0.00119065,-1.26489,0.708263,0.062149,0.133472
8401,-2.84616,2.97582,2.92642,0.00119065,-0.951794,-0.784552,1.04152,0.133472
8402,3.92797,-2.75403,2.34191,0.00119065,1.29211,0.790558,-0.491286,0.133472
8403,4.46668,-2.10192,1.81885,0.00119065,0.744677,1.44474,-0.301451,0.133472
8404,7.17336,-0.840079,-0.100174,0.00119065,-0.141735,1.26264,-0.029211,0.133472
8405,3.04121,-4.59666,0.858232,0.00119065,1.55299,0.491739,0.201354,0.133472
8406,-6.24246,-0.078272,-0.346586,0.00119065,0.0337714,-1.48326,-0.221775,0.133472
8407,-4.67279,-5.23286,-0.966358,0.00119065,1.00478,-0.619548,0.481828,0.133472
8408,1.2629,6.80118,1.4582,0.00119065,-1.15017,0.424193,-0.216801,0.133472
8409,0.558764,6.84746,1.1872,0.00119065,-1.27658,-0.149784,-0.0817978,0.133472
8410,-0.955971,-5.47382,0.164624,0.00119065,1.64222,0.105031,-0.281763,0.133472
8411,5.71103,-2.45573,0.421709,0.00119065,0.724577,1.31153,-0.125758,0.133472
8412,-0.408772,-6.05975,-1.02031,0.00119065,1.39719,-0.43316,0.302218,0.133472
8413,-3.00403,-4.24056,-0.377167,0.00119065,1.31699,-1.13978,-0.176174,0.133472
8414,4.23653,4.53363,0.762511,0.00119065,-1.22043,0.799787,0.27969,0.133472
8415,-3.34627,3.7201,-0.590388,0.00119065,-1.60633,-0.612081,-0.485935,0.133472
8416,1.59274,-5.69798,-1.33103,0.00119065,1.2673,0.794896,-0.0431316,0.133472
8417,4.10856,0.290983,0.381051,0.00119065,0.291257,1.87628,0.711657,0.133472
8418,-4.52915,6.1201,1.76123,0.00119065,-0.919749,-0.397315,0.251137,0.133472
8419,-4.11865,-1.33716,-0.00237899,0.00119065,0.974061,-0.94723,1.44156,0.133472
8420,-0.157583,5.53175,2.01016,0.00119065,-1.28815,0.534859,0.520693,0.133472
